order_id,customer_name,customer_age,email,city,product,quantity,unit_price,total_revenue,payment_method,order_status,discount_percent,rating,order_date,delivery_days
698,John,22,priya@yahoo.com,mumbai ,Keyboard,3.0,1999.0,5997,Credit Card,Returned,10,2,2023-06-04,-1.0
699,John,35,,DELHI,Mouse,5.0,25999.0,129995,upi,pending,,,2024-02-03,2.0
700,David,35,,mumbai ,Mobile,4.0,25999.0,103996,upi,Cancelled,15,1,2024-01-02,2.0
701,Mohit,25,priya@gmail.com,Bangalore,Headphones,4.0,14999.0,59996,Debit Card,Returned,0,3,2023-12-30,
702,Mohit,,john@yahoo.com,Ahmedabad,Keyboard,4.0,25999.0,103996,Cash,pending,15,N/A,2023-06-23,2.0
703,David,NA,anjaligmail.com,,Laptop,5.0,4999.0,24995,credit card,Pending,15,4,2022-05-28,1.0
704,Priya,45,priya@yahoo.com,Delhi,Tablet,2.0,25999.0,51998,Net Banking,Cancelled,0,5,2024-02-04,2.0
705,Anjali,45,,Mumbai,Mouse,3.0,9999.0,29997,Debit Card,Pending,,4,2022-05-01,1.0
706,Amit,35,rahul@yahoo.com,Delhi,Monitor,3.0,9999.0,29997,UPI,Delivered,0,4,2024-08-17,5.0
707,Anjali,NA,sara@yahoo.com,mumbai ,Mobile,3.0,25999.0,77997,upi,Pending,,,2023-08-10,5.0
708,Kiran,30,sara@gmail.com,DELHI,Monitor,4.0,,unknown,Cash,Returned,5,4,2024-02-19,3.0
709,Amit,40,priyagmail.com,mumbai ,Keyboard,1.0,,unknown,upi,pending,10,5,2023-07-08,
710,Kiran,35,kiran@gmail.com,,Mobile,,25999.0,,upi,Returned,,1,2022-05-07,1.0
711,Sneha,22,johngmail.com,mumbai ,Headphones,5.0,4999.0,24995,Credit Card,delivered,,3,2023-11-06,5.0
712,Rahul,22,sara@yahoo.com,Pune,Laptop,1.0,14999.0,14999,upi,delivered,10,4,2023-08-27,3.0
713,Rahul,30,johngmail.com,Kolkata,Mouse,1.0,1999.0,1999,Credit Card,Pending,10,4,2022-04-04,
714,Amit,45,rahul@gmail.com,Kolkata,Headphones,1.0,25999.0,25999,Credit Card,Cancelled,5,4,2022-06-23,3.0
715,Kiran,22,snehagmail.com,mumbai ,Mobile,4.0,1999.0,7996,Cash,delivered,,4,2022-09-22,1.0
716,Priya,NA,david@yahoo.com,Ahmedabad,Laptop,1.0,9999.0,9999,Cash,pending,5,1,2022-10-03,3.0
717,John,35,davidgmail.com,mumbai ,Headphones,5.0,,,Cash,Delivered,five,5,2023-07-22,2.0
718,David,30,sneha@yahoo.com,Ahmedabad,Laptop,2.0,9999.0,19998,Credit Card,Returned,,3,2024-03-12,
719,Kiran,22,,Kolkata,Mouse,2.0,1999.0,3998,credit card,Returned,10,N/A,2024-09-22,
720,David,40,amitgmail.com,mumbai ,Laptop,5.0,25999.0,129995,UPI,Delivered,15,,2022-08-06,1.0
721,Kiran,40,mohitgmail.com,,Mouse,2.0,,0,UPI,pending,10,,2024-04-30,3.0
722,Sneha,35,,Ahmedabad,Monitor,,14999.0,unknown,UPI,Delivered,five,2,2024-02-10,
723,Rahul,NA,amit@gmail.com,Pune,Monitor,1.0,25999.0,25999,credit card,pending,15,N/A,2024-08-02,5.0
724,Anjali,25,david@gmail.com,DELHI,Laptop,1.0,,0,UPI,Returned,,3,2023-07-06,5.0
725,Anjali,NA,saragmail.com,Mumbai,Mobile,,1999.0,,credit card,Delivered,10,,2022-07-01,
726,Anjali,40,snehagmail.com,Hyderabad,Laptop,2.0,1999.0,3998,UPI,Returned,five,,2023-01-02,7.0
727,Kiran,,,,Headphones,1.0,4999.0,4999,Debit Card,delivered,5,,2022-08-03,
728,Priya,30,priyagmail.com,Bangalore,Tablet,,,0,Net Banking,Pending,,,2023-08-03,-1.0
729,Amit,40,david@yahoo.com,Pune,Keyboard,2.0,,,credit card,pending,0,N/A,2022-10-08,3.0
730,Anjali,25,david@yahoo.com,Hyderabad,Monitor,4.0,9999.0,39996,upi,Delivered,five,2,2023-03-19,1.0
731,Mohit,NA,sara@gmail.com,Chennai,Tablet,4.0,25999.0,103996,Credit Card,delivered,0,,2022-10-12,2.0
732,Sara,35,snehagmail.com,Kolkata,Laptop,4.0,1999.0,7996,credit card,pending,0,1,2023-12-08,5.0
733,Priya,45,johngmail.com,Ahmedabad,Mobile,1.0,25999.0,25999,UPI,Delivered,10,5,2023-03-19,-1.0
734,Kiran,NA,priya@yahoo.com,Delhi,Laptop,1.0,25999.0,25999,Credit Card,Delivered,15,3,2022-08-31,-1.0
735,John,22,anjali@gmail.com,mumbai ,Keyboard,1.0,4999.0,4999,Cash,Delivered,0,,2023-12-12,1.0
736,Kiran,,mohit@gmail.com,Pune,Mobile,1.0,9999.0,9999,upi,delivered,five,5,2023-07-27,1.0
737,Sara,,kiran@gmail.com,DELHI,Keyboard,4.0,14999.0,59996,upi,Delivered,15,5,2023-04-10,3.0
738,Kiran,25,amit@gmail.com,Chennai,Monitor,2.0,1999.0,3998,Debit Card,pending,,3,2023-08-25,3.0
739,Rahul,NA,rahulgmail.com,Mumbai,Laptop,4.0,,0,Debit Card,Cancelled,,4,2023-03-08,7.0
740,John,30,rahul@yahoo.com,mumbai ,Tablet,,9999.0,unknown,UPI,Cancelled,0,5,2024-09-09,7.0
741,Mohit,35,david@gmail.com,Hyderabad,Mobile,,4999.0,,Debit Card,pending,5,N/A,2023-11-05,1.0
742,Kiran,NA,,mumbai ,Tablet,2.0,,unknown,Net Banking,Cancelled,15,3,2022-12-16,2.0
743,Sneha,NA,sneha@gmail.com,Chennai,Headphones,4.0,1999.0,7996,Net Banking,Pending,5,4,2022-04-18,
744,Amit,35,mohitgmail.com,Hyderabad,Laptop,3.0,,unknown,Credit Card,Cancelled,0,5,2024-02-26,1.0
745,Amit,35,,Mumbai,Mobile,3.0,14999.0,44997,Debit Card,Cancelled,5,2,2022-05-26,3.0
746,Amit,35,rahulgmail.com,Bangalore,Mouse,2.0,9999.0,19998,UPI,Delivered,0,N/A,2024-01-07,
747,Anjali,45,,Chennai,Tablet,4.0,,,upi,Cancelled,five,2,2022-05-21,7.0
748,Rahul,25,priyagmail.com,Chennai,Mobile,5.0,14999.0,74995,Net Banking,Returned,five,3,2024-09-27,3.0
749,David,22,kirangmail.com,Kolkata,Mouse,4.0,,,Debit Card,Cancelled,5,1,2023-09-06,
750,Anjali,NA,sneha@gmail.com,DELHI,Monitor,3.0,4999.0,14997,Credit Card,Pending,,4,2024-03-25,-1.0
751,Rahul,NA,david@yahoo.com,Hyderabad,Keyboard,,25999.0,unknown,UPI,delivered,five,4,2024-06-22,
752,Kiran,40,kiran@yahoo.com,DELHI,Laptop,4.0,14999.0,59996,Debit Card,Pending,5,4,2024-09-05,-1.0
753,Kiran,40,mohit@yahoo.com,Bangalore,Mouse,4.0,4999.0,19996,UPI,Cancelled,,1,2022-08-29,2.0
754,Sneha,NA,,mumbai ,Laptop,1.0,9999.0,9999,Cash,delivered,,3,2024-02-09,5.0
755,Sara,,sara@yahoo.com,Kolkata,Headphones,4.0,14999.0,59996,Credit Card,Pending,15,2,2023-04-07,3.0
756,John,25,john@gmail.com,Chennai,Laptop,1.0,9999.0,9999,Credit Card,Delivered,10,1,2023-10-23,7.0
757,John,45,,Chennai,Keyboard,3.0,4999.0,14997,Net Banking,Pending,five,,2022-07-25,7.0
758,Mohit,40,,Pune,Mouse,3.0,1999.0,5997,Net Banking,pending,0,4,2024-07-23,
759,Anjali,35,snehagmail.com,Chennai,Monitor,2.0,14999.0,29998,Net Banking,delivered,15,,2023-06-09,-1.0
760,Mohit,45,sneha@yahoo.com,Chennai,Headphones,3.0,1999.0,5997,Cash,delivered,0,3,2023-04-18,2.0
761,Sara,22,,Chennai,Headphones,2.0,9999.0,19998,Cash,pending,15,N/A,2023-08-15,-1.0
762,Kiran,45,kiran@gmail.com,Mumbai,Mobile,5.0,9999.0,49995,Debit Card,Cancelled,,,2023-12-09,-1.0
763,Mohit,,mohitgmail.com,Delhi,Monitor,5.0,25999.0,129995,Cash,Pending,15,1,2023-09-10,3.0
764,David,25,rahul@gmail.com,Bangalore,Laptop,4.0,,unknown,upi,pending,,4,2023-08-07,1.0
765,Sneha,,johngmail.com,Kolkata,Keyboard,2.0,1999.0,3998,Net Banking,Delivered,15,1,2022-07-11,3.0
766,Rahul,45,mohit@yahoo.com,Delhi,Mobile,1.0,4999.0,4999,Net Banking,Returned,15,,2023-06-15,1.0
767,Anjali,35,john@yahoo.com,Bangalore,Monitor,2.0,4999.0,9998,Net Banking,Cancelled,,2,2023-02-03,7.0
768,Anjali,35,amitgmail.com,Delhi,Mouse,,14999.0,unknown,Cash,delivered,5,5,2024-01-04,3.0
769,Priya,NA,anjali@gmail.com,Kolkata,Keyboard,5.0,14999.0,74995,Cash,Cancelled,five,N/A,2024-07-21,
770,Rahul,30,mohitgmail.com,mumbai ,Keyboard,3.0,14999.0,44997,Cash,Returned,15,,2024-03-22,2.0
771,Rahul,,amitgmail.com,Kolkata,Keyboard,5.0,1999.0,9995,Net Banking,Cancelled,five,1,2023-12-17,
772,Sara,,david@gmail.com,Delhi,Mouse,,4999.0,unknown,Credit Card,delivered,10,4,2024-01-14,5.0
773,Priya,22,anjali@gmail.com,DELHI,Keyboard,3.0,4999.0,14997,credit card,pending,15,4,2022-06-18,3.0
774,John,,amit@gmail.com,Delhi,Keyboard,4.0,4999.0,19996,Debit Card,Cancelled,five,,2024-02-03,5.0
775,Anjali,25,davidgmail.com,Bangalore,Headphones,4.0,1999.0,7996,upi,Cancelled,5,2,2023-05-12,-1.0
776,David,30,john@gmail.com,Pune,Mobile,5.0,1999.0,9995,Credit Card,pending,0,,2022-01-19,3.0
777,David,30,sneha@gmail.com,Chennai,Headphones,4.0,9999.0,39996,credit card,Delivered,five,N/A,2022-06-07,7.0
778,Anjali,25,,Mumbai,Monitor,,,0,Credit Card,Delivered,15,N/A,2023-10-19,2.0
779,Amit,35,sneha@gmail.com,Pune,Laptop,2.0,9999.0,19998,Credit Card,Cancelled,5,,2024-08-09,
780,Mohit,30,rahul@gmail.com,,Laptop,2.0,1999.0,3998,upi,Cancelled,10,5,2022-03-06,
781,Sneha,,mohit@gmail.com,Chennai,Laptop,5.0,4999.0,24995,UPI,Cancelled,5,1,2022-07-14,5.0
782,Sneha,,sneha@yahoo.com,Delhi,Keyboard,3.0,1999.0,5997,upi,Cancelled,five,5,2023-11-01,3.0
783,Priya,,john@yahoo.com,,Mouse,1.0,4999.0,4999,upi,delivered,5,3,2022-02-14,1.0
784,Rahul,,,DELHI,Mouse,3.0,,0,credit card,Cancelled,five,4,2023-09-07,1.0
785,David,NA,mohitgmail.com,mumbai ,Keyboard,1.0,25999.0,25999,Credit Card,Pending,0,5,2022-12-10,-1.0
786,Kiran,35,mohitgmail.com,Delhi,Laptop,1.0,9999.0,9999,Debit Card,Cancelled,15,3,2024-07-07,2.0
787,Sara,22,sneha@yahoo.com,Bangalore,Tablet,4.0,4999.0,19996,UPI,pending,0,5,2022-06-05,-1.0
788,Sneha,35,,Chennai,Monitor,,9999.0,,Credit Card,pending,5,N/A,2023-03-01,
789,Rahul,,,Ahmedabad,Keyboard,,4999.0,0,Credit Card,Delivered,15,1,2023-12-14,2.0
790,Kiran,30,priyagmail.com,,Mouse,,4999.0,,upi,Pending,5,5,2022-02-23,1.0
791,Mohit,30,snehagmail.com,Bangalore,Monitor,,14999.0,unknown,Debit Card,Cancelled,10,5,2023-03-13,5.0
792,Mohit,NA,,Pune,Mobile,,4999.0,unknown,Cash,Returned,15,5,2024-09-17,7.0
793,Mohit,NA,amit@yahoo.com,Delhi,Mouse,4.0,4999.0,19996,UPI,delivered,,2,2024-01-23,7.0
794,Anjali,,,Kolkata,Headphones,2.0,9999.0,19998,Net Banking,delivered,15,1,2024-01-15,3.0
795,Amit,30,sneha@gmail.com,,Keyboard,,14999.0,,credit card,Cancelled,15,4,2022-05-20,5.0
796,Kiran,,,Delhi,Headphones,4.0,,unknown,Credit Card,Delivered,15,5,2024-08-20,2.0
797,Sara,45,david@yahoo.com,Mumbai,Keyboard,4.0,9999.0,39996,Cash,Returned,five,2,2022-07-18,2.0
798,Kiran,22,,Ahmedabad,Keyboard,1.0,9999.0,9999,Debit Card,Cancelled,5,5,2023-05-05,7.0
799,Mohit,25,priya@yahoo.com,mumbai ,Laptop,,4999.0,,Net Banking,Pending,15,2,2024-09-01,-1.0
800,Mohit,,,Delhi,Laptop,3.0,,unknown,credit card,delivered,10,N/A,2023-03-14,2.0
801,Rahul,,john@gmail.com,Ahmedabad,Laptop,,4999.0,0,Credit Card,Delivered,five,4,2022-10-03,7.0
802,Sara,,rahulgmail.com,Bangalore,Keyboard,,9999.0,0,Debit Card,Pending,15,2,2023-03-03,7.0
803,Amit,35,rahulgmail.com,Bangalore,Mouse,1.0,14999.0,14999,upi,Pending,10,N/A,2024-08-29,5.0
804,Priya,30,,Pune,Laptop,,25999.0,,UPI,Delivered,10,1,2023-03-28,7.0
805,John,25,amit@gmail.com,Mumbai,Keyboard,4.0,14999.0,59996,Net Banking,Delivered,0,2,2022-08-29,7.0
806,Sara,40,anjali@yahoo.com,mumbai ,Headphones,1.0,14999.0,14999,UPI,Cancelled,five,3,2024-03-21,3.0
807,Sara,,mohit@gmail.com,Hyderabad,Mouse,2.0,9999.0,19998,Credit Card,Delivered,15,N/A,2024-04-16,
808,Sneha,25,,Hyderabad,Headphones,,4999.0,,Net Banking,pending,five,N/A,2023-02-16,5.0
809,Sara,22,sara@gmail.com,Mumbai,Mouse,4.0,,,credit card,Cancelled,five,4,2023-06-12,2.0
810,Anjali,25,sara@yahoo.com,DELHI,Mouse,4.0,14999.0,59996,credit card,Delivered,five,4,2023-09-14,3.0
811,Priya,22,rahul@yahoo.com,Kolkata,Mouse,2.0,,,credit card,delivered,15,2,2023-09-14,5.0
812,Rahul,35,snehagmail.com,DELHI,Keyboard,1.0,14999.0,14999,Credit Card,Delivered,15,,2024-09-04,1.0
813,Anjali,40,,DELHI,Laptop,3.0,14999.0,44997,credit card,Pending,,,2022-06-14,
814,Sara,35,kiran@gmail.com,Pune,Keyboard,1.0,,unknown,credit card,pending,five,4,2023-05-19,
815,Priya,35,,Kolkata,Laptop,5.0,14999.0,74995,Credit Card,Delivered,10,,2023-10-20,7.0
816,Mohit,45,,mumbai ,Keyboard,2.0,,,Credit Card,Cancelled,0,5,2024-08-17,7.0
817,David,45,saragmail.com,DELHI,Monitor,4.0,14999.0,59996,Net Banking,Pending,0,4,2022-07-14,1.0
818,Anjali,30,johngmail.com,DELHI,Headphones,4.0,9999.0,39996,Debit Card,delivered,10,2,2023-07-06,
819,John,45,john@gmail.com,mumbai ,Headphones,,1999.0,0,credit card,Pending,15,3,2023-11-13,
820,Sneha,45,rahulgmail.com,Mumbai,Mouse,4.0,1999.0,7996,upi,Pending,15,,2024-09-16,5.0
821,Anjali,,sara@yahoo.com,Hyderabad,Mouse,,4999.0,,Cash,Returned,0,5,2022-11-03,
822,Sara,,priyagmail.com,mumbai ,Mouse,3.0,,,upi,Delivered,five,3,2022-10-17,5.0
823,John,30,anjali@yahoo.com,Bangalore,Mobile,2.0,25999.0,51998,Debit Card,pending,5,,2023-11-02,
824,Mohit,25,rahul@yahoo.com,DELHI,Mouse,3.0,,0,Debit Card,Delivered,0,3,2022-01-10,5.0
825,Rahul,45,kiran@yahoo.com,DELHI,Keyboard,1.0,1999.0,1999,Cash,Pending,0,1,2022-07-03,2.0
826,Anjali,30,mohit@gmail.com,DELHI,Headphones,4.0,9999.0,39996,UPI,pending,five,4,2023-02-11,3.0
827,David,25,priya@yahoo.com,Chennai,Laptop,1.0,1999.0,1999,Net Banking,delivered,,4,2022-01-12,3.0
828,Mohit,30,mohit@yahoo.com,Kolkata,Monitor,,1999.0,0,Debit Card,Delivered,10,1,2023-12-12,
829,David,,amit@yahoo.com,,Mouse,5.0,4999.0,24995,upi,delivered,15,1,2024-07-19,7.0
830,Rahul,25,sneha@gmail.com,mumbai ,Keyboard,5.0,25999.0,129995,Debit Card,Delivered,,4,2024-05-07,-1.0
831,Rahul,30,kirangmail.com,Delhi,Monitor,1.0,1999.0,1999,UPI,Delivered,0,1,2022-11-18,7.0
832,Sneha,30,mohit@gmail.com,Kolkata,Laptop,3.0,25999.0,77997,Net Banking,Cancelled,five,5,2022-11-02,5.0
833,Kiran,45,,,Monitor,5.0,14999.0,74995,Debit Card,pending,0,,2022-05-24,-1.0
834,Sneha,35,,Bangalore,Monitor,2.0,1999.0,3998,Net Banking,Pending,,3,2022-02-15,3.0
835,John,25,,Pune,Keyboard,,25999.0,unknown,Debit Card,Returned,15,1,2022-05-12,3.0
836,Sneha,35,,Hyderabad,Monitor,4.0,,,credit card,pending,,5,2023-11-24,2.0
837,Kiran,,mohit@gmail.com,Chennai,Laptop,2.0,9999.0,19998,UPI,Delivered,,1,2023-03-06,
838,Sara,45,,Kolkata,Mobile,4.0,1999.0,7996,upi,Pending,10,1,2023-07-16,1.0
839,David,25,priyagmail.com,Kolkata,Monitor,2.0,14999.0,29998,upi,Returned,0,5,2023-01-22,3.0
840,Amit,40,kiran@gmail.com,Bangalore,Tablet,5.0,9999.0,49995,upi,Returned,5,3,2023-12-19,-1.0
841,John,,anjaligmail.com,Mumbai,Keyboard,,25999.0,0,Net Banking,pending,5,,2024-01-30,2.0
842,Sneha,40,,DELHI,Monitor,4.0,25999.0,103996,Cash,pending,15,2,2022-05-27,5.0
843,David,40,john@yahoo.com,Chennai,Tablet,4.0,25999.0,103996,credit card,Delivered,10,4,2022-12-29,-1.0
844,Rahul,25,sneha@gmail.com,mumbai ,Laptop,1.0,,,Credit Card,pending,10,5,2022-11-17,5.0
845,David,30,anjali@yahoo.com,DELHI,Keyboard,1.0,14999.0,14999,Net Banking,pending,0,4,2024-04-07,1.0
846,Sneha,,,DELHI,Mouse,2.0,,,Net Banking,pending,,1,2023-09-24,7.0
847,Sara,35,rahul@gmail.com,Bangalore,Monitor,2.0,,0,UPI,Delivered,15,4,2023-04-05,5.0
848,John,45,sneha@gmail.com,Kolkata,Headphones,3.0,1999.0,5997,UPI,Cancelled,5,1,2022-06-24,
849,Anjali,35,john@gmail.com,mumbai ,Mouse,5.0,14999.0,74995,Cash,Delivered,10,1,2023-10-09,7.0
850,Sara,45,priya@gmail.com,Bangalore,Headphones,3.0,9999.0,29997,UPI,Delivered,0,4,2023-04-17,5.0
851,Anjali,30,mohit@gmail.com,Mumbai,Mobile,1.0,25999.0,25999,upi,pending,10,2,2022-07-22,5.0
852,David,45,mohitgmail.com,Kolkata,Laptop,3.0,9999.0,29997,Cash,pending,15,2,2023-02-09,2.0
853,Sneha,45,sneha@gmail.com,Kolkata,Laptop,,14999.0,,Debit Card,Returned,15,,2022-12-29,3.0
854,Priya,35,,Pune,Headphones,1.0,4999.0,4999,Net Banking,Returned,five,,2024-07-11,2.0
855,Priya,,rahul@gmail.com,Mumbai,Mobile,4.0,25999.0,103996,Debit Card,Cancelled,,1,2022-11-29,-1.0
856,Mohit,45,mohit@gmail.com,Ahmedabad,Tablet,2.0,1999.0,3998,UPI,Returned,0,N/A,2023-12-02,5.0
857,Priya,30,,Kolkata,Keyboard,5.0,4999.0,24995,Debit Card,pending,15,2,2022-09-11,5.0
858,Sneha,30,snehagmail.com,Delhi,Mobile,1.0,,0,Cash,Delivered,10,2,2023-12-25,2.0
859,Mohit,35,priya@gmail.com,Pune,Monitor,1.0,25999.0,25999,UPI,pending,five,2,2023-03-13,2.0
860,Amit,22,david@yahoo.com,Kolkata,Laptop,4.0,14999.0,59996,UPI,Cancelled,10,3,2022-12-11,
861,Amit,22,rahul@gmail.com,Mumbai,Keyboard,2.0,9999.0,19998,credit card,Cancelled,5,3,2023-03-05,5.0
862,Anjali,,,Hyderabad,Tablet,5.0,1999.0,9995,UPI,Delivered,0,,2022-10-14,1.0
863,Kiran,45,,,Monitor,5.0,4999.0,24995,UPI,Pending,five,3,2023-12-01,2.0
864,Amit,25,rahul@gmail.com,mumbai ,Keyboard,4.0,1999.0,7996,upi,Pending,5,,2023-08-22,5.0
865,Sneha,45,john@yahoo.com,,Keyboard,1.0,1999.0,1999,Debit Card,Delivered,5,2,2024-08-05,5.0
866,Priya,45,sara@yahoo.com,Pune,Laptop,,9999.0,0,Cash,Returned,,5,2023-07-18,-1.0
867,Amit,40,,mumbai ,Laptop,2.0,25999.0,51998,upi,pending,5,,2022-01-23,-1.0
868,David,25,rahul@yahoo.com,Pune,Monitor,4.0,,0,upi,Returned,15,5,2023-02-12,3.0
869,Kiran,30,kirangmail.com,Mumbai,Mouse,2.0,1999.0,3998,Net Banking,Returned,,,2022-07-31,
870,David,35,,Delhi,Mobile,3.0,9999.0,29997,Debit Card,Delivered,,2,2023-06-22,3.0
871,Sneha,30,john@gmail.com,Chennai,Monitor,,4999.0,unknown,Credit Card,Delivered,five,3,2022-02-10,
872,Rahul,25,,Pune,Monitor,3.0,9999.0,29997,UPI,Cancelled,0,,2023-09-12,-1.0
873,Amit,40,,,Keyboard,3.0,4999.0,14997,upi,delivered,0,,2022-01-11,
874,Sara,35,anjaligmail.com,Kolkata,Mobile,4.0,,unknown,Net Banking,pending,15,2,2023-12-06,5.0
875,Priya,45,rahul@yahoo.com,Ahmedabad,Mobile,,,unknown,Cash,Pending,5,2,2022-08-26,7.0
876,Rahul,40,,Bangalore,Mouse,,4999.0,0,Cash,pending,,2,2023-05-18,1.0
877,Priya,35,anjali@yahoo.com,,Mobile,1.0,14999.0,14999,credit card,Delivered,,1,2022-05-27,5.0
878,Sneha,22,amitgmail.com,Delhi,Tablet,1.0,1999.0,1999,Debit Card,pending,,1,2023-01-29,-1.0
879,Rahul,45,priyagmail.com,Ahmedabad,Mouse,1.0,1999.0,1999,Net Banking,Returned,5,3,2024-09-16,3.0
880,David,22,,Delhi,Laptop,2.0,4999.0,9998,upi,Delivered,0,5,2023-05-06,3.0
881,Amit,30,amitgmail.com,Chennai,Headphones,5.0,14999.0,74995,Cash,Pending,10,,2022-04-16,3.0
882,Priya,25,anjaligmail.com,Chennai,Laptop,,14999.0,0,UPI,Cancelled,0,5,2022-08-20,3.0
883,Rahul,22,kirangmail.com,Pune,Monitor,3.0,1999.0,5997,UPI,delivered,5,,2022-05-02,5.0
884,John,40,sara@gmail.com,Ahmedabad,Keyboard,,,unknown,UPI,Cancelled,five,N/A,2022-06-03,1.0
885,Mohit,30,saragmail.com,Ahmedabad,Keyboard,1.0,4999.0,4999,upi,Returned,0,1,2024-03-18,7.0
886,Rahul,25,saragmail.com,Pune,Tablet,,9999.0,,UPI,Returned,15,4,2023-03-14,
887,Mohit,45,rahulgmail.com,Pune,Monitor,4.0,25999.0,103996,Cash,delivered,,4,2024-09-23,7.0
888,David,25,kiran@yahoo.com,mumbai ,Mouse,2.0,14999.0,29998,credit card,pending,5,,2023-07-04,1.0
889,David,35,,Ahmedabad,Mobile,3.0,1999.0,5997,Credit Card,Delivered,10,3,2022-08-29,-1.0
890,Sneha,NA,rahul@yahoo.com,Chennai,Mouse,2.0,9999.0,19998,Debit Card,Delivered,five,2,2024-05-19,1.0
891,Sara,,amit@yahoo.com,Mumbai,Keyboard,,,,Credit Card,pending,,1,2024-09-12,5.0
892,Rahul,22,,Delhi,Mobile,5.0,4999.0,24995,Credit Card,Delivered,,N/A,2024-05-07,-1.0
893,Anjali,NA,,Pune,Keyboard,2.0,4999.0,9998,UPI,Returned,five,,2023-03-03,1.0
894,David,22,amitgmail.com,Bangalore,Laptop,1.0,4999.0,4999,Cash,Returned,five,4,2022-10-21,7.0
895,Rahul,40,sneha@yahoo.com,Kolkata,Laptop,3.0,25999.0,77997,Net Banking,Returned,5,,2023-12-30,2.0
896,David,35,mohitgmail.com,mumbai ,Mouse,5.0,1999.0,9995,Credit Card,pending,15,4,2023-02-15,3.0
897,Mohit,30,,Chennai,Tablet,,14999.0,unknown,Credit Card,Delivered,0,3,2023-10-31,7.0
898,David,35,johngmail.com,Delhi,Laptop,3.0,1999.0,5997,Debit Card,delivered,0,N/A,2024-03-08,3.0
899,Priya,22,,mumbai ,Monitor,5.0,4999.0,24995,Credit Card,delivered,15,1,2022-07-12,1.0
900,Mohit,22,,,Mobile,1.0,9999.0,9999,UPI,Returned,five,3,2022-11-19,2.0
901,David,,david@gmail.com,Bangalore,Laptop,,1999.0,unknown,Net Banking,Returned,15,5,2023-12-21,-1.0
902,Priya,30,rahul@yahoo.com,DELHI,Laptop,1.0,9999.0,9999,credit card,Pending,5,N/A,2024-05-22,
903,Sara,45,anjaligmail.com,Kolkata,Tablet,2.0,,,Net Banking,Returned,0,,2023-11-01,-1.0
904,Rahul,35,kiran@gmail.com,mumbai ,Keyboard,4.0,4999.0,19996,Cash,Delivered,0,2,2023-12-01,-1.0
905,Anjali,25,anjali@gmail.com,Hyderabad,Mobile,3.0,25999.0,77997,UPI,Pending,0,3,2024-06-10,7.0
906,John,25,rahul@yahoo.com,Ahmedabad,Tablet,3.0,1999.0,5997,upi,Returned,five,2,2023-01-08,1.0
907,Mohit,22,,Pune,Mouse,5.0,14999.0,74995,Net Banking,pending,5,4,2024-09-22,3.0
908,David,45,priya@yahoo.com,Ahmedabad,Tablet,5.0,9999.0,49995,credit card,Delivered,,,2023-06-09,1.0
909,John,22,rahul@gmail.com,Pune,Mobile,2.0,,0,Net Banking,Returned,0,2,2024-01-29,5.0
910,David,45,anjali@yahoo.com,Ahmedabad,Laptop,4.0,,,Credit Card,Pending,five,1,2024-06-14,5.0
911,Sara,,sara@gmail.com,Hyderabad,Monitor,4.0,4999.0,19996,Cash,Pending,five,,2024-02-26,5.0
912,Anjali,22,davidgmail.com,Bangalore,Keyboard,3.0,14999.0,44997,Debit Card,Cancelled,,1,2022-04-28,7.0
913,Sneha,45,mohit@yahoo.com,Mumbai,Mobile,4.0,1999.0,7996,upi,Delivered,five,4,2024-03-03,3.0
914,Mohit,30,,Delhi,Tablet,,4999.0,,upi,pending,15,N/A,2022-09-16,5.0
915,Mohit,30,amit@gmail.com,Hyderabad,Mouse,2.0,,unknown,UPI,Pending,5,3,2023-06-22,5.0
916,Kiran,30,,Pune,Mouse,4.0,25999.0,103996,Credit Card,delivered,,2,2023-05-09,1.0
917,Amit,30,,Bangalore,Headphones,,25999.0,0,Debit Card,Returned,10,1,2024-01-11,-1.0
918,Anjali,22,anjaligmail.com,DELHI,Monitor,,14999.0,unknown,Credit Card,Delivered,5,,2024-09-20,2.0
919,Sneha,,,Chennai,Keyboard,,25999.0,,Net Banking,Delivered,10,N/A,2023-03-07,3.0
920,Mohit,25,anjali@yahoo.com,Pune,Tablet,3.0,9999.0,29997,UPI,delivered,15,5,2022-01-17,-1.0
921,Rahul,NA,,,Monitor,1.0,4999.0,4999,Debit Card,delivered,15,4,2022-12-10,3.0
922,Priya,,john@gmail.com,Delhi,Laptop,,,0,credit card,Delivered,,4,2024-05-15,1.0
923,John,25,anjali@gmail.com,Pune,Mobile,,25999.0,0,Debit Card,Returned,,4,2023-05-24,1.0
924,Mohit,45,anjali@yahoo.com,Mumbai,Tablet,4.0,1999.0,7996,upi,Pending,,3,2022-07-20,3.0
925,Mohit,,sneha@gmail.com,Mumbai,Laptop,,9999.0,unknown,Credit Card,Pending,10,N/A,2024-06-19,-1.0
926,Sneha,45,rahul@yahoo.com,,Headphones,,25999.0,unknown,Debit Card,delivered,five,4,2023-06-16,-1.0
927,Mohit,30,mohitgmail.com,Hyderabad,Monitor,5.0,14999.0,74995,Debit Card,Returned,5,1,2022-02-22,
928,John,25,kiran@yahoo.com,,Mobile,2.0,25999.0,51998,UPI,Pending,0,1,2024-03-31,1.0
929,Kiran,30,amit@gmail.com,Pune,Laptop,1.0,,0,credit card,pending,5,4,2023-03-24,
